_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,does_the_candidate_rephrasing_preserve_the_nontoxic_content_from_the_original_comment,is_the_candidate_rephrasing_fluent_in_english,is_the_candidate_rephrasing_text_a_polite_comment,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,we_also_ask_you_to_judge_the_overall_acceptability_of_the_rephrasing_if_it_appeared_in_a_realworld_system,does_the_candidate_rephrasing_preserve_the_nontoxic_content_from_the_original_comment_gold,id,is_the_candidate_rephrasing_fluent_in_english_gold,is_the_candidate_rephrasing_text_a_polite_comment_gold,original_toxic_comment,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner_gold,value,variable,we_also_ask_you_to_judge_the_overall_acceptability_of_the_rephrasing_if_it_appeared_in_a_realworld_system_gold
2849603043,10/3/2020 21:14:34,false,5764232008,,10/3/2020 21:05:41,false,feca,0.8571,45553446,VEN,25,Caracas,3,3,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,5,,2866,,,"And surprisingly, Mr. Bernstien, middle America, will support him and not idiots like yourself who want to make news and not report it.",,"and surprisingly, mr. middle america, will support him and not it like yourself who",ST (multi) rephrasing,
2849603044,10/3/2020 20:36:44,false,5764219473,,10/3/2020 20:35:38,false,feca,1,45545208,USA,NY,New York,2,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,3937,,,Your continued lies are what is disgusting.,,your continued lies are what is crime? to the your,ST (multi) rephrasing,
2849603044,10/3/2020 20:37:21,false,5764219805,,10/3/2020 20:35:38,false,feca,0.8333,45349039,VEN,7,Valencia,2,5,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,3937,,,Your continued lies are what is disgusting.,,your continued lies are what is crime? to the your,ST (multi) rephrasing,
2849603044,10/3/2020 20:39:13,false,5764221243,,10/3/2020 20:35:38,false,feca,0.8333,45541482,USA,VA,Annandale,1,1,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,3937,,,Your continued lies are what is disgusting.,,your continued lies are what is crime? to the your,ST (multi) rephrasing,
2849603044,10/3/2020 20:42:36,false,5764223249,,10/3/2020 20:35:38,false,feca,1,45495146,USA,CO,Fort Collins,2,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,3937,,,Your continued lies are what is disgusting.,,your continued lies are what is crime? to the your,ST (multi) rephrasing,
2849603044,10/3/2020 21:07:25,false,5764230207,,10/3/2020 21:05:41,false,feca,1,45582552,EGY,11,Cairo,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,3937,,,Your continued lies are what is disgusting.,,your continued lies are what is crime? to the your,ST (multi) rephrasing,
2849603045,10/3/2020 20:36:54,false,5764219523,,10/3/2020 20:35:45,false,feca,1,45988740,USA,VA,Annandale,5,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,31,,,He is pathetic.,,he is it. to not he,ST (multi) rephrasing,
2849603045,10/3/2020 20:37:39,false,5764219982,,10/3/2020 20:35:45,false,feca,0.8571,45256462,VEN,15,Cachipe,2,2,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,31,,,He is pathetic.,,he is it. to not he,ST (multi) rephrasing,
2849603045,10/3/2020 20:39:34,false,5764221544,,10/3/2020 20:35:46,false,feca,1,45303254,VEN,25,Caracas,3,3,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,31,,,He is pathetic.,,he is it. to not he,ST (multi) rephrasing,
2849603045,10/3/2020 20:40:04,false,5764221807,,10/3/2020 20:36:06,false,feca,0.8333,45485962,USA,AZ,Phoenix,1,2,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,31,,,He is pathetic.,,he is it. to not he,ST (multi) rephrasing,
2849603045,10/3/2020 20:49:23,false,5764225638,,10/3/2020 20:35:46,false,feca,1,45318759,USA,VA,Woodbridge,2,2,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,31,,,He is pathetic.,,he is it. to not he,ST (multi) rephrasing,
2849603046,10/3/2020 20:38:19,false,5764220499,,10/3/2020 20:37:22,false,feca,1,46119268,USA,NY,New York,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,3919,,,This is pathetic and MUST stop.,,this is do and must stop. to this,ST (multi) rephrasing,
2849603046,10/3/2020 20:46:14,false,5764224635,,10/3/2020 20:43:11,false,feca,1,45903388,USA,NY,New York,1,1,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,3919,,,This is pathetic and MUST stop.,,this is do and must stop. to this,ST (multi) rephrasing,
2849603046,10/3/2020 21:00:06,false,5764228243,,10/3/2020 20:56:46,false,feca,0.8333,45455202,USA,NY,New York,2,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,3919,,,This is pathetic and MUST stop.,,this is do and must stop. to this,ST (multi) rephrasing,
2849603046,10/3/2020 21:00:19,false,5764228307,,10/3/2020 20:37:24,false,neodev,1,33119802,VEN,25,Caracas,2,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,3919,,,This is pathetic and MUST stop.,,this is do and must stop. to this,ST (multi) rephrasing,
2849603046,10/3/2020 21:13:15,false,5764231716,,10/3/2020 21:07:25,false,feca,0.8571,45964150,VEN,15,Guarenas,4,1,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,3919,,,This is pathetic and MUST stop.,,this is do and must stop. to this,ST (multi) rephrasing,
2849603047,10/3/2020 20:38:07,false,5764220344,,10/3/2020 20:35:39,false,feca,0.8571,45643106,VEN,25,Caracas,2,4,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,3395,,,ALL WILL BE GREAT IN YOUR IGNORANT MIND,,all will be great in your leaves mind or all,ST (multi) rephrasing,
2849603047,10/3/2020 20:38:47,false,5764220954,,10/3/2020 20:35:39,false,feca,1,45233346,VEN,7,Aguirre,3,2,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,3395,,,ALL WILL BE GREAT IN YOUR IGNORANT MIND,,all will be great in your leaves mind or all,ST (multi) rephrasing,
2849603047,10/3/2020 20:40:24,false,5764221981,,10/3/2020 20:39:14,false,feca,1,45521830,VEN,8,San Carlos,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,3395,,,ALL WILL BE GREAT IN YOUR IGNORANT MIND,,all will be great in your leaves mind or all,ST (multi) rephrasing,
2849603047,10/3/2020 20:44:19,false,5764223917,,10/3/2020 20:35:40,false,feca,1,45992348,EGY,16,Edfu,4,2,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,3395,,,ALL WILL BE GREAT IN YOUR IGNORANT MIND,,all will be great in your leaves mind or all,ST (multi) rephrasing,
2849603047,10/3/2020 21:07:34,false,5764230253,,10/3/2020 21:05:41,false,feca,0.8333,45724502,VEN,23,Maracaibo,2,4,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,3395,,,ALL WILL BE GREAT IN YOUR IGNORANT MIND,,all will be great in your leaves mind or all,ST (multi) rephrasing,
2849603048,10/3/2020 20:40:34,false,5764222145,,10/3/2020 20:35:46,false,clixsense,1,45450848,USA,IL,Aurora,3,3,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,1654,,,"If they didn't, they'd have to back Clinton ... a liar and a crook.",,"if they didn't, they'd have to back clinton ... not mr. and a",ST (multi) rephrasing,
2849603048,10/3/2020 20:46:42,false,5764224788,,10/3/2020 20:35:46,false,feca,1,45535968,USA,TX,Dallas,4,3,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,1654,,,"If they didn't, they'd have to back Clinton ... a liar and a crook.",,"if they didn't, they'd have to back clinton ... not mr. and a",ST (multi) rephrasing,
2849603048,10/3/2020 20:48:54,false,5764225515,,10/3/2020 20:35:47,false,neodev,1,45690191,VEN,15,Charallave,5,4,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,1654,,,"If they didn't, they'd have to back Clinton ... a liar and a crook.",,"if they didn't, they'd have to back clinton ... not mr. and a",ST (multi) rephrasing,
2849603048,10/3/2020 20:50:08,false,5764225878,,10/3/2020 20:35:49,false,feca,0.8333,45454380,VEN,25,Caracas,4,4,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,1654,,,"If they didn't, they'd have to back Clinton ... a liar and a crook.",,"if they didn't, they'd have to back clinton ... not mr. and a",ST (multi) rephrasing,
2849603048,10/3/2020 20:50:56,false,5764226057,,10/3/2020 20:35:47,false,feca,0.8333,46024239,USA,VA,Woodbridge,4,2,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,1654,,,"If they didn't, they'd have to back Clinton ... a liar and a crook.",,"if they didn't, they'd have to back clinton ... not mr. and a",ST (multi) rephrasing,
2849603049,10/3/2020 20:36:15,false,5764219337,,10/3/2020 20:36:00,false,feca,0.9091,45358748,USA,GA,Atlanta,5,5,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,5,,756,,,"This must be my latest pathetic attempt, LOL.",,this must be my latest do lol. this,ST (multi) rephrasing,
2849603049,10/3/2020 20:38:11,false,5764220419,,10/3/2020 20:35:43,false,feca,1,45599111,USA,WA,Seattle,1,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,756,,,"This must be my latest pathetic attempt, LOL.",,this must be my latest do lol. this,ST (multi) rephrasing,
2849603049,10/3/2020 20:40:03,false,5764221793,,10/3/2020 20:35:44,false,feca,0.8333,45478917,EGY,6,Alexandria,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,5,,756,,,"This must be my latest pathetic attempt, LOL.",,this must be my latest do lol. this,ST (multi) rephrasing,
2849603049,10/3/2020 20:40:10,false,5764221885,,10/3/2020 20:35:43,false,feca,0.8333,46075666,VEN,15,Charallave,1,2,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,756,,,"This must be my latest pathetic attempt, LOL.",,this must be my latest do lol. this,ST (multi) rephrasing,
2849603049,10/3/2020 20:40:24,false,5764221997,,10/3/2020 20:35:43,false,feca,1,45382476,VEN,25,Caracas,2,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,756,,,"This must be my latest pathetic attempt, LOL.",,this must be my latest do lol. this,ST (multi) rephrasing,
2849603050,10/3/2020 20:37:49,false,5764220077,,10/3/2020 20:37:26,false,feca,0.9091,45426626,USA,,,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,4655,,,Shame you just turned out to be a liar and a blowhard.,,shame you just turned out to be not mr. and not shame,ST (multi) rephrasing,
2849603050,10/3/2020 20:39:22,false,5764221367,,10/3/2020 20:37:29,false,feca,1,45600392,USA,NY,New York,3,3,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,4655,,,Shame you just turned out to be a liar and a blowhard.,,shame you just turned out to be not mr. and not shame,ST (multi) rephrasing,
2849603050,10/3/2020 20:42:30,false,5764223212,,10/3/2020 20:37:30,false,feca,1,46023188,USA,NY,New York,1,2,4,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,4655,,,Shame you just turned out to be a liar and a blowhard.,,shame you just turned out to be not mr. and not shame,ST (multi) rephrasing,
2849603050,10/3/2020 20:52:50,false,5764226547,,10/3/2020 20:37:29,false,feca,1,45848728,SAU,14,Jeddah,1,1,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,4655,,,Shame you just turned out to be a liar and a blowhard.,,shame you just turned out to be not mr. and not shame,ST (multi) rephrasing,
2849603050,10/3/2020 21:10:35,false,5764231100,,10/3/2020 21:07:30,false,feca,0.8333,46098309,VEN,11,Agua Salada,3,4,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,4655,,,Shame you just turned out to be a liar and a blowhard.,,shame you just turned out to be not mr. and not shame,ST (multi) rephrasing,
2849603051,10/3/2020 20:39:29,false,5764221505,,10/3/2020 20:37:58,false,feca,0.75,45575790,USA,TX,Pflugerville,1,1,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,1637,,,Damn you.,,i you. to i,ST (multi) rephrasing,
2849603051,10/3/2020 20:42:06,false,5764222946,,10/3/2020 20:37:57,false,feca,1,45760553,VEN,25,Caracas,3,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,1637,,,Damn you.,,i you. to i,ST (multi) rephrasing,
2849603051,10/3/2020 21:05:09,false,5764229543,,10/3/2020 20:37:58,false,feca,1,45699399,VEN,25,Caracas,5,3,5,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,1637,,,Damn you.,,i you. to i,ST (multi) rephrasing,
2849603051,10/3/2020 21:10:57,false,5764231172,,10/3/2020 21:08:01,false,feca,1,45633563,VEN,17,Porlamar,1,1,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,1637,,,Damn you.,,i you. to i,ST (multi) rephrasing,
2849603051,10/3/2020 21:16:44,false,5764232388,,10/3/2020 21:08:10,false,feca,1,45499157,VEN,14,Mérida,1,3,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,1637,,,Damn you.,,i you. to i,ST (multi) rephrasing,
2849603052,10/3/2020 20:37:17,false,5764219765,,10/3/2020 20:35:40,false,feca,0.8571,45463628,USA,FL,Miami,5,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,451,,,"You fucking coward, if you weren't you would have a name, you obviously know nothing of who I am , nor what a dog team of domination looks like , you are like so many others--- jelious .",,"you for if you weren't you would have a name, you obviously know nothing",ST (multi) rephrasing,
2849603052,10/3/2020 20:41:18,false,5764222491,,10/3/2020 20:36:18,false,feca,0.8333,45404872,USA,,,1,2,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,451,,,"You fucking coward, if you weren't you would have a name, you obviously know nothing of who I am , nor what a dog team of domination looks like , you are like so many others--- jelious .",,"you for if you weren't you would have a name, you obviously know nothing",ST (multi) rephrasing,
2849603052,10/3/2020 20:42:22,false,5764223132,,10/3/2020 20:35:40,false,feca,1,45463640,USA,FL,Miami,5,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,451,,,"You fucking coward, if you weren't you would have a name, you obviously know nothing of who I am , nor what a dog team of domination looks like , you are like so many others--- jelious .",,"you for if you weren't you would have a name, you obviously know nothing",ST (multi) rephrasing,
2849603052,10/3/2020 20:51:12,false,5764226109,,10/3/2020 20:35:39,false,neodev,1,45354723,VEN,19,Casanay,1,1,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,451,,,"You fucking coward, if you weren't you would have a name, you obviously know nothing of who I am , nor what a dog team of domination looks like , you are like so many others--- jelious .",,"you for if you weren't you would have a name, you obviously know nothing",ST (multi) rephrasing,
2849603052,10/3/2020 21:07:04,false,5764230101,,10/3/2020 21:05:41,false,clixsense,0.8333,45068737,VEN,25,Caracas,1,3,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,451,,,"You fucking coward, if you weren't you would have a name, you obviously know nothing of who I am , nor what a dog team of domination looks like , you are like so many others--- jelious .",,"you for if you weren't you would have a name, you obviously know nothing",ST (multi) rephrasing,
2849603053,10/3/2020 20:38:29,false,5764220720,,10/3/2020 20:35:45,false,feca,0.8333,45438289,VEN,25,Caracas,1,2,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,470,,,Terrorist and a coward,,terrorist and not way. to you terrorist,ST (multi) rephrasing,
2849603053,10/3/2020 20:40:10,false,5764221881,,10/3/2020 20:35:43,false,feca,0.8333,46075666,VEN,15,Charallave,4,3,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,470,,,Terrorist and a coward,,terrorist and not way. to you terrorist,ST (multi) rephrasing,
2849603053,10/3/2020 20:44:33,false,5764223980,,10/3/2020 20:35:44,false,feca,1,46127005,USA,,,1,1,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,470,,,Terrorist and a coward,,terrorist and not way. to you terrorist,ST (multi) rephrasing,
2849603053,10/3/2020 20:46:28,false,5764224712,,10/3/2020 20:35:45,false,feca,1,46099730,EGY,16,Edfu,4,4,2,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,470,,,Terrorist and a coward,,terrorist and not way. to you terrorist,ST (multi) rephrasing,
2849603053,10/3/2020 20:50:16,false,5764225905,,10/3/2020 20:35:46,false,feca,1,45311784,VEN,7,Guacara,1,1,1,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,1,,470,,,Terrorist and a coward,,terrorist and not way. to you terrorist,ST (multi) rephrasing,
2849603054,10/3/2020 20:38:08,false,5764220365,,10/3/2020 20:36:25,false,feca,0.8889,45689614,USA,VA,Manassas,4,4,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,4,,4122,,,Anything else you would like to know about your province you misinformed fool.,,anything else you would like to know about your province you misinformed confused.,ST (multi) rephrasing,
2849603054,10/3/2020 20:42:46,false,5764223336,,10/3/2020 20:36:26,false,feca,1,45600580,USA,AZ,Phoenix,2,3,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,2,,4122,,,Anything else you would like to know about your province you misinformed fool.,,anything else you would like to know about your province you misinformed confused.,ST (multi) rephrasing,
2849603054,10/3/2020 20:56:20,false,5764227371,,10/3/2020 20:54:59,false,feca,0.8333,45491413,VEN,3,Arichuna,3,5,3,the_original_comment_is_too_toxic_or_otherwise_problematical_to_be_rephrased_in_a_civil_manner,3,,4122,,,Anything else you would like to know about your province you misinformed fool.,,anything else you would like to know about your province you misinformed confused.,ST (multi) rephrasing,
